date,temperature_max,temperature_min,precipitation_sum,windspeed_max,weather_code
2015-05-28,14.1,9.0,0.1,22.2,51
2015-05-29,12.8,8.8,6.4,28.4,61
2015-05-30,14.4,7.0,0.0,19.5,3
2015-05-31,13.3,8.5,1.2,26.4,53
2015-06-01,13.5,7.9,9.2,40.4,61
2015-06-02,15.5,11.7,3.5,37.0,53
2015-06-03,15.4,10.1,0.0,22.2,3
2015-06-04,19.2,8.2,0.0,15.3,3
2015-06-05,17.6,10.3,0.1,24.3,51
2015-06-06,14.6,9.2,0.0,28.5,2
2015-06-07,17.1,6.7,0.0,18.9,2
2015-06-08,16.2,7.1,0.0,19.2,3
2015-06-09,14.5,7.0,0.0,24.4,3
2015-06-10,16.2,6.7,0.0,23.1,3
2015-06-11,23.0,9.0,0.0,21.5,3
2015-06-12,20.7,12.6,12.5,16.6,61
2015-06-13,16.6,13.8,8.2,15.1,61
2015-06-14,16.2,11.5,0.3,14.0,51
2015-06-15,17.1,10.3,0.0,14.8,3
2015-06-16,19.2,11.0,0.0,16.3,3
2015-06-17,18.6,11.8,0.4,27.1,51
2015-06-18,19.2,12.8,0.0,14.6,3
2015-06-19,20.2,9.0,0.0,16.6,3
2015-06-20,18.4,12.1,3.4,20.1,55
2015-06-21,16.4,13.1,0.5,23.7,51
2015-06-22,16.6,11.5,4.7,22.8,53
2015-06-23,18.6,8.5,0.0,11.0,3
2015-06-24,18.9,10.6,0.0,15.1,3
2015-06-25,22.0,11.7,0.0,12.8,3
2015-06-26,20.3,13.0,0.4,21.7,51
2015-06-27,19.4,12.2,0.0,17.4,3
2015-06-28,18.5,13.5,1.2,23.8,53
2015-06-29,21.6,11.9,0.2,10.9,51
2015-06-30,26.8,12.4,0.0,16.0,1
2015-07-01,28.8,18.2,0.0,18.9,3
2015-07-02,19.9,14.2,5.0,21.3,61
2015-07-03,25.1,9.6,0.8,17.7,53
2015-07-04,21.4,15.6,6.5,22.3,63
2015-07-05,19.1,11.0,2.2,23.0,61
2015-07-06,19.2,12.2,1.0,26.3,53
2015-07-07,18.8,13.5,1.2,29.3,51
2015-07-08,18.2,13.5,1.2,26.3,51
2015-07-09,19.3,10.6,0.0,12.0,2
2015-07-10,22.8,10.7,0.0,17.0,3
2015-07-11,19.5,14.0,1.6,24.6,55
2015-07-12,20.3,15.0,2.8,21.7,53
2015-07-13,19.3,14.9,0.5,26.7,51
2015-07-14,20.0,15.6,0.3,18.9,51
2015-07-15,18.9,14.0,1.7,16.6,53
2015-07-16,23.2,11.8,0.2,17.1,51
2015-07-17,19.3,13.7,0.3,23.8,51
2015-07-18,19.6,12.1,0.0,19.2,3
2015-07-19,19.8,13.1,1.8,22.4,53
2015-07-20,21.6,11.4,0.9,24.1,51
2015-07-21,20.7,13.6,0.7,25.3,51
2015-07-22,18.7,13.6,0.4,21.3,51
2015-07-23,18.9,11.7,0.0,16.4,3
2015-07-24,14.6,12.4,28.3,22.1,61
2015-07-25,17.8,10.8,2.0,21.7,55
2015-07-26,16.8,11.4,12.2,25.9,63
2015-07-27,16.7,14.5,1.0,32.1,51
2015-07-28,16.2,12.0,0.2,25.6,51
2015-07-29,16.1,9.9,0.9,20.8,51
2015-07-30,16.6,9.3,0.0,15.2,3
2015-07-31,18.3,7.0,0.0,13.6,3
2015-08-01,17.5,9.6,0.0,22.5,3
2015-08-02,22.1,11.2,0.0,22.4,3
2015-08-03,19.2,14.7,0.0,22.2,3
2015-08-04,17.3,12.7,0.2,28.3,51
2015-08-05,18.9,12.9,3.2,24.5,55
2015-08-06,18.5,13.0,0.2,19.6,51
2015-08-07,19.9,9.1,0.0,11.6,3
2015-08-08,21.9,11.9,0.0,14.8,2
2015-08-09,20.4,11.8,0.4,16.6,51
2015-08-10,19.1,13.4,5.5,18.1,61
2015-08-11,19.5,11.0,0.0,8.7,3
2015-08-12,22.6,12.1,0.0,18.1,3
2015-08-13,22.4,15.0,10.8,22.4,61
2015-08-14,16.9,14.1,38.8,16.8,63
2015-08-15,16.9,12.1,0.1,14.8,51
2015-08-16,17.4,9.9,0.0,8.8,3
2015-08-17,19.3,10.3,0.0,9.9,3
2015-08-18,19.8,11.1,0.0,17.7,3
2015-08-19,15.7,12.4,13.7,22.9,63
2015-08-20,20.9,15.4,1.1,20.1,53
2015-08-21,19.9,16.8,0.0,25.3,3
2015-08-22,24.4,16.3,12.4,13.7,63
2015-08-23,18.8,12.8,23.2,16.0,61
2015-08-24,16.2,11.2,8.3,17.7,53
2015-08-25,17.7,11.0,4.9,26.3,61
2015-08-26,19.2,14.2,7.2,33.4,55
2015-08-27,17.3,12.2,0.9,18.3,53
2015-08-28,17.9,11.6,0.0,20.4,3
2015-08-29,19.8,12.0,0.0,13.1,3
2015-08-30,17.0,11.6,1.2,13.4,51
2015-08-31,14.8,13.3,8.4,20.5,61
2015-09-01,17.5,10.2,0.4,14.0,51
2015-09-02,16.2,8.1,1.4,15.1,53
2015-09-03,15.6,9.5,0.7,13.8,51
2015-09-04,16.9,9.6,0.1,15.1,51
2015-09-05,15.2,11.4,0.2,16.6,51
2015-09-06,17.2,7.5,0.0,8.9,1
2015-09-07,19.0,7.8,0.0,10.8,2
2015-09-08,16.1,10.4,0.0,14.0,3
2015-09-09,18.0,11.0,0.0,18.6,3
2015-09-10,20.4,11.7,0.0,16.3,3
2015-09-11,20.0,11.1,0.0,24.7,3
2015-09-12,16.0,11.1,4.2,24.6,55
2015-09-13,16.6,10.2,1.9,18.6,51
2015-09-14,15.2,10.6,12.7,30.6,63
2015-09-15,16.1,10.3,9.5,29.0,61
2015-09-16,16.0,9.8,12.8,22.4,63
2015-09-17,16.1,8.5,0.0,16.4,3
2015-09-18,17.0,10.5,0.3,10.5,51
2015-09-19,17.8,7.5,0.0,8.9,3
2015-09-20,16.0,8.4,0.1,15.6,51
2015-09-21,16.2,11.2,2.9,24.8,61
2015-09-22,15.0,9.9,3.5,18.8,53
2015-09-23,15.7,7.3,0.0,21.9,3
2015-09-24,15.3,11.5,1.1,23.2,51
2015-09-25,15.1,7.5,0.0,11.0,3
2015-09-26,16.5,6.1,0.0,8.8,1
2015-09-27,16.9,5.9,0.0,14.8,3
2015-09-28,17.6,8.5,0.0,16.9,3
2015-09-29,17.5,9.2,0.0,18.2,3
2015-09-30,16.6,9.5,0.0,23.4,2
2015-10-01,16.5,9.2,0.0,19.2,3
2015-10-02,16.3,7.9,0.0,14.8,1
2015-10-03,12.7,7.4,0.0,7.7,3
2015-10-04,16.8,5.6,0.0,20.4,3
2015-10-05,17.6,14.0,8.2,28.3,61
2015-10-06,16.9,13.4,9.2,20.7,61
2015-10-07,13.9,9.6,2.3,21.0,53
2015-10-08,15.0,6.7,0.0,10.7,2
2015-10-09,15.2,6.8,0.0,10.2,3
2015-10-10,14.6,8.7,0.0,17.7,3
2015-10-11,14.1,9.9,0.0,16.6,3
2015-10-12,13.9,5.9,0.0,18.1,3
2015-10-13,12.5,6.4,0.0,21.3,3
2015-10-14,11.9,4.7,0.0,17.5,3
2015-10-15,12.0,6.3,0.2,17.6,51
2015-10-16,13.2,7.0,0.0,19.5,3
2015-10-17,12.1,7.1,0.0,18.0,3
2015-10-18,14.1,9.3,0.0,16.1,3
2015-10-19,12.5,8.0,0.0,13.0,3
2015-10-20,14.0,5.2,0.0,10.1,3
2015-10-21,15.3,9.1,10.0,22.7,61
2015-10-22,14.0,7.7,0.0,19.2,3
2015-10-23,13.5,5.9,0.0,19.1,3
2015-10-24,12.7,6.7,4.6,17.6,61
2015-10-25,12.0,3.2,0.0,13.4,3
2015-10-26,14.9,7.3,0.0,25.7,3
2015-10-27,15.8,11.7,2.6,21.0,61
2015-10-28,14.6,7.3,0.0,16.9,3
2015-10-29,14.2,9.1,2.5,27.9,53
2015-10-30,16.9,10.1,7.1,30.2,61
2015-10-31,16.5,10.7,0.5,14.2,51
2015-11-01,11.9,8.5,0.0,7.0,3
2015-11-02,12.0,9.2,0.0,10.7,3
2015-11-03,13.0,9.7,1.4,12.2,53
2015-11-04,14.3,10.5,0.9,11.5,53
2015-11-05,14.7,11.8,5.2,21.8,61
2015-11-06,16.2,12.6,4.9,23.5,55
2015-11-07,15.6,11.2,8.2,37.7,61
2015-11-08,15.8,8.9,2.8,28.6,53
2015-11-09,14.2,9.5,0.3,29.6,51
2015-11-10,14.7,13.4,0.0,27.6,3
2015-11-11,15.0,12.7,0.0,26.0,3
2015-11-12,14.4,9.0,0.9,31.2,51
2015-11-13,12.1,7.8,1.8,32.0,53
2015-11-14,13.5,7.6,8.1,34.3,61
2015-11-15,13.9,12.1,0.0,35.5,3
2015-11-16,13.4,10.0,3.5,32.4,61
2015-11-17,14.7,11.6,6.4,45.8,61
2015-11-18,14.2,10.8,1.4,37.5,53
2015-11-19,11.7,8.6,5.3,32.4,55
2015-11-20,8.5,4.0,0.0,22.7,3
2015-11-21,4.8,1.3,0.9,36.9,53
2015-11-22,6.9,0.0,0.0,13.6,3
2015-11-23,6.7,-0.6,1.0,20.6,53
2015-11-24,9.5,6.8,4.1,22.2,53
2015-11-25,10.3,7.1,0.0,17.0,3
2015-11-26,11.5,6.5,0.0,13.1,3
2015-11-27,11.5,4.8,1.4,29.2,53
2015-11-28,9.5,3.8,5.6,36.3,55
2015-11-29,12.1,8.9,2.0,46.1,51
2015-11-30,12.6,7.1,5.0,38.7,53
2015-12-01,12.5,11.0,0.6,27.9,51
2015-12-02,12.5,9.8,1.6,24.8,53
2015-12-03,13.2,11.9,8.0,35.6,61
2015-12-04,11.9,6.3,0.2,31.4,51
2015-12-05,11.3,10.5,0.0,35.6,3
2015-12-06,13.3,11.2,0.0,33.2,3
2015-12-07,13.6,10.8,0.1,24.4,51
2015-12-08,12.6,7.1,1.8,27.8,51
2015-12-09,11.0,5.9,0.0,28.7,3
2015-12-10,10.9,8.6,4.0,28.7,55
2015-12-11,9.0,4.8,1.4,22.1,53
2015-12-12,11.8,3.1,2.8,36.5,53
2015-12-13,11.4,6.5,3.0,21.7,53
2015-12-14,9.9,7.8,2.1,16.9,53
2015-12-15,13.2,8.3,5.4,21.8,61
2015-12-16,13.5,12.2,2.0,26.7,53
2015-12-17,14.6,11.7,2.3,27.6,53
2015-12-18,12.5,11.3,0.1,23.5,51
2015-12-19,14.9,12.7,0.5,32.9,51
2015-12-20,14.7,8.2,1.9,36.0,53
2015-12-21,12.2,6.9,2.2,38.5,53
2015-12-22,13.3,9.3,8.8,34.7,61
2015-12-23,9.8,7.6,0.5,33.1,51
2015-12-24,11.2,5.9,6.6,35.0,61
2015-12-25,13.8,5.1,1.5,33.5,53
2015-12-26,13.8,13.1,0.0,36.9,3
2015-12-27,13.9,11.1,4.3,36.0,55
2015-12-28,12.4,9.8,0.8,29.7,51
2015-12-29,11.8,8.2,0.6,33.2,51
2015-12-30,13.5,8.2,15.8,44.7,63
2015-12-31,9.9,4.9,3.5,34.9,55
2016-01-01,8.6,1.0,5.0,31.4,61
2016-01-02,9.9,8.2,4.3,29.6,53
2016-01-03,9.3,5.8,11.2,29.8,63
2016-01-04,8.9,6.4,2.9,18.8,55
2016-01-05,7.9,5.5,0.2,13.5,51
2016-01-06,8.2,3.0,0.3,18.3,51
2016-01-07,9.5,4.3,11.3,31.7,61
2016-01-08,8.7,3.5,0.2,19.7,51
2016-01-09,8.6,5.7,11.3,32.8,61
2016-01-10,6.9,3.6,0.2,28.0,51
2016-01-11,5.9,3.4,3.2,16.2,53
2016-01-12,6.4,3.6,0.1,28.7,51
2016-01-13,6.4,1.6,1.6,22.1,53
2016-01-14,4.9,1.4,0.5,21.9,51
2016-01-15,4.4,0.7,0.0,19.2,2
2016-01-16,4.2,-2.2,0.0,11.8,3
2016-01-17,5.6,3.3,0.5,19.1,51
2016-01-18,5.9,1.1,3.1,20.0,53
2016-01-19,2.3,-3.2,0.0,8.3,3
2016-01-20,3.6,-4.1,0.0,9.4,2
2016-01-21,6.9,-0.6,0.2,23.2,51
2016-01-22,11.6,6.4,5.9,27.0,55
2016-01-23,10.7,5.5,1.6,25.6,53
2016-01-24,12.2,11.1,0.4,21.1,51
2016-01-25,13.2,7.0,0.0,30.4,3
2016-01-26,11.3,6.6,6.5,37.2,55
2016-01-27,12.6,6.2,2.4,33.5,53
2016-01-28,9.3,3.0,0.5,30.3,51
2016-01-29,11.2,9.6,2.2,37.4,53
2016-01-30,10.2,4.4,4.8,30.7,61
2016-01-31,12.2,3.6,0.3,31.7,51
2016-02-01,12.6,8.9,0.0,40.4,3
2016-02-02,8.5,4.6,0.5,31.7,51
2016-02-03,8.1,3.1,0.1,30.8,51
2016-02-04,11.7,4.4,0.3,26.7,51
2016-02-05,10.6,7.7,1.2,31.6,53
2016-02-06,10.2,6.8,24.1,41.3,63
2016-02-07,9.8,4.3,6.0,37.5,61
2016-02-08,8.5,5.6,4.6,53.0,55
2016-02-09,6.5,3.6,1.4,29.5,51
2016-02-10,7.3,1.4,0.8,23.2,51
2016-02-11,7.1,-1.5,0.0,12.1,3
2016-02-12,7.4,2.5,0.1,17.5,51
2016-02-13,5.6,3.0,2.8,29.8,51
2016-02-14,5.8,1.4,0.0,24.6,3
2016-02-15,5.4,-0.1,0.0,20.6,3
2016-02-16,6.4,-3.4,0.0,23.3,3
2016-02-17,6.3,3.3,12.7,23.2,61
2016-02-18,7.1,-0.5,0.1,13.7,51
2016-02-19,8.8,-0.1,0.5,26.9,51
2016-02-20,11.1,7.4,0.9,36.3,51
2016-02-21,10.9,10.0,0.0,33.5,3
2016-02-22,10.0,3.3,0.7,25.5,51
2016-02-23,8.0,0.0,0.0,9.9,2
2016-02-24,5.9,-0.8,0.0,12.1,3
2016-02-25,4.8,-2.1,0.0,10.2,3
2016-02-26,6.6,0.8,0.0,17.8,3
2016-02-27,5.9,0.2,0.0,25.2,3
2016-02-28,6.8,1.3,0.0,26.0,3
2016-02-29,6.3,-2.9,1.1,18.6,53
2016-03-01,11.4,4.0,4.2,27.2,61
2016-03-02,7.0,4.1,2.6,39.5,71
2016-03-03,8.0,4.5,2.3,29.6,53
2016-03-04,6.2,0.5,1.0,23.2,51
2016-03-05,7.2,0.2,0.3,22.9,51
2016-03-06,6.1,-0.3,0.4,16.9,51
2016-03-07,6.7,-1.5,0.0,21.0,3
2016-03-08,7.4,-2.0,0.3,20.2,51
2016-03-09,6.8,1.9,34.2,40.9,75
2016-03-10,8.2,2.5,0.0,19.8,3
2016-03-11,9.5,2.0,0.0,7.6,3
2016-03-12,9.9,1.6,0.0,7.4,3
2016-03-13,10.4,4.0,0.0,15.7,3
2016-03-14,9.3,1.7,0.0,24.2,3
2016-03-15,10.2,1.0,0.0,19.4,3
2016-03-16,8.8,5.0,0.0,23.1,3
2016-03-17,10.4,2.7,0.0,17.1,3
2016-03-18,7.4,-0.4,0.0,16.1,3
2016-03-19,8.1,4.2,0.0,21.3,3
2016-03-20,8.2,3.6,0.0,16.1,3
2016-03-21,11.4,3.5,0.0,12.9,3
2016-03-22,9.6,1.3,0.0,7.6,3
2016-03-23,9.8,4.0,0.0,11.9,3
2016-03-24,9.2,4.4,5.0,25.0,53
2016-03-25,11.6,5.5,1.0,18.1,51
2016-03-26,12.2,6.3,6.1,38.9,61
2016-03-27,10.3,5.1,8.0,30.0,61
2016-03-28,10.2,4.5,13.9,43.3,63
2016-03-29,9.6,4.7,3.8,26.1,55
2016-03-30,10.4,4.6,0.6,17.8,51
2016-03-31,11.2,0.7,0.1,13.0,51
2016-04-01,10.0,0.3,0.0,25.9,3
2016-04-02,12.2,7.1,1.1,19.5,51
2016-04-03,13.6,5.9,2.0,19.1,53
2016-04-04,11.9,5.8,6.8,12.5,61
2016-04-05,12.2,2.8,0.2,18.8,51
2016-04-06,9.8,5.5,0.8,32.6,51
2016-04-07,10.9,4.4,3.5,29.6,61
2016-04-08,11.0,5.1,0.6,17.3,51
2016-04-09,8.5,3.2,4.7,20.3,55
2016-04-10,10.8,1.4,6.1,32.6,61
2016-04-11,10.8,6.7,7.8,26.6,61
2016-04-12,13.6,2.5,0.0,10.9,3
2016-04-13,14.8,2.4,0.9,10.2,53
2016-04-14,14.2,5.1,2.7,12.0,61
2016-04-15,11.5,6.0,3.9,19.3,55
2016-04-16,9.3,3.4,4.2,16.2,53
2016-04-17,10.3,0.0,0.0,12.4,2
2016-04-18,11.1,2.1,0.0,19.5,3
2016-04-19,12.9,4.0,0.0,10.7,3
2016-04-20,14.5,3.7,0.0,21.3,3
2016-04-21,15.1,5.1,0.2,21.7,51
2016-04-22,10.8,6.8,2.9,20.5,53
2016-04-23,10.2,2.5,0.4,20.1,51
2016-04-24,11.5,3.7,0.0,19.9,3
2016-04-25,11.4,5.2,0.1,23.9,51
2016-04-26,9.4,2.0,0.7,22.2,51
2016-04-27,9.1,0.7,4.5,12.1,61
2016-04-28,9.8,-0.6,1.7,28.8,55
2016-04-29,9.7,3.7,0.0,28.6,2
2016-04-30,11.6,0.1,1.1,16.5,53
2016-05-01,11.4,3.1,0.0,24.3,3
2016-05-02,13.9,7.6,2.4,27.5,53
2016-05-03,12.1,4.5,0.0,19.3,3
2016-05-04,14.6,1.7,0.0,16.4,2
2016-05-05,17.8,3.0,0.0,14.3,3
2016-05-06,19.6,6.8,0.0,11.3,3
2016-05-07,20.9,8.9,0.8,13.0,53
2016-05-08,22.6,12.0,0.3,23.8,51
2016-05-09,20.4,14.1,3.4,20.2,55
2016-05-10,16.9,13.7,8.5,13.2,61
2016-05-11,17.4,13.6,9.1,11.8,61
2016-05-12,20.7,12.3,0.2,24.1,51
2016-05-13,17.7,10.0,0.0,27.8,3
2016-05-14,13.2,6.4,0.0,16.2,3
2016-05-15,15.0,6.7,0.0,15.9,3
2016-05-16,17.1,6.1,0.0,15.9,3
2016-05-17,14.5,8.0,0.4,21.3,51
2016-05-18,14.6,10.0,11.9,22.3,61
2016-05-19,15.8,7.7,0.0,24.3,3
2016-05-20,15.8,11.9,1.7,23.0,51
2016-05-21,14.3,10.6,7.4,27.8,55
2016-05-22,15.6,9.6,0.9,16.5,51
2016-05-23,15.9,7.1,1.0,17.0,51
2016-05-24,16.5,7.7,0.0,20.5,3
2016-05-25,12.5,7.5,0.0,16.6,3
2016-05-26,17.6,9.4,0.1,12.0,51
2016-05-27,18.9,10.1,4.8,12.9,61
2016-05-28,19.4,11.1,3.2,14.0,53
2016-05-29,19.6,9.6,0.0,20.0,2
2016-05-30,18.3,9.8,0.0,23.6,3
2016-05-31,19.5,11.4,0.7,30.6,53
2016-06-01,16.0,12.1,0.0,26.8,3
2016-06-02,17.4,9.6,0.0,24.6,3
2016-06-03,18.6,9.5,0.0,15.6,3
2016-06-04,19.9,10.9,0.0,11.4,3
2016-06-05,23.0,13.0,0.7,13.7,51
2016-06-06,22.9,13.7,0.7,12.6,51
2016-06-07,21.5,13.6,3.0,14.3,61
2016-06-08,22.9,14.3,0.2,11.6,51
2016-06-09,22.1,14.7,0.6,12.0,51
2016-06-10,21.9,14.1,1.4,9.4,53
2016-06-11,19.3,14.5,2.0,12.7,55
2016-06-12,19.3,12.8,6.2,21.2,61
2016-06-13,17.6,13.6,1.1,17.5,51
2016-06-14,16.7,13.1,7.6,23.2,63
2016-06-15,17.1,12.1,6.2,13.2,61
2016-06-16,18.6,10.8,10.9,12.6,63
2016-06-17,18.7,12.7,3.9,12.3,53
2016-06-18,17.9,10.8,0.9,16.5,51
2016-06-19,17.7,10.1,4.9,22.9,61
2016-06-20,19.1,13.9,10.1,24.1,63
2016-06-21,18.7,12.1,0.0,16.3,3
2016-06-22,20.9,13.6,0.2,15.5,51
2016-06-23,20.9,14.1,0.0,16.8,3
2016-06-24,17.5,12.6,1.1,21.2,51
2016-06-25,18.6,10.7,5.7,16.9,63
2016-06-26,16.9,11.5,4.1,22.0,55
2016-06-27,17.4,12.7,0.1,18.3,51
2016-06-28,16.7,9.4,3.4,27.0,55
2016-06-29,15.3,11.0,2.4,29.6,53
2016-06-30,18.1,12.7,1.0,21.8,51
2016-07-01,16.6,12.2,0.1,28.8,51
2016-07-02,16.6,10.8,0.7,25.3,51
2016-07-03,18.9,10.8,0.0,14.2,2
2016-07-04,18.8,9.1,0.3,20.0,51
2016-07-05,18.7,13.4,0.0,19.3,3
2016-07-06,18.2,10.0,0.0,9.1,3
2016-07-07,18.6,14.0,0.0,16.6,3
2016-07-08,19.6,15.0,0.0,25.3,3
2016-07-09,20.8,14.1,2.0,28.1,55
2016-07-10,19.8,15.8,1.1,27.3,51
2016-07-11,19.1,13.6,2.7,27.6,61
2016-07-12,16.2,11.6,6.7,17.5,61
2016-07-13,18.0,9.4,0.9,18.5,51
2016-07-14,18.1,10.5,0.0,15.4,3
2016-07-15,18.5,12.6,0.0,23.5,3
2016-07-16,20.1,15.9,0.0,21.5,3
2016-07-17,22.5,16.3,0.0,19.7,3
2016-07-18,26.3,14.0,0.0,9.2,3
2016-07-19,29.5,15.9,0.0,22.5,2
2016-07-20,25.0,16.3,0.0,24.7,3
2016-07-21,20.7,14.3,0.8,14.5,53
2016-07-22,23.2,14.6,0.0,10.5,3
2016-07-23,21.8,15.4,0.3,15.7,51
2016-07-24,20.6,15.7,0.3,20.9,51
2016-07-25,19.9,14.0,0.0,20.4,3
2016-07-26,19.6,13.4,0.1,18.6,51
2016-07-27,21.7,16.4,2.7,21.7,53
2016-07-28,19.3,13.5,0.4,22.6,51
2016-07-29,19.8,15.8,0.4,21.6,51
2016-07-30,21.1,15.0,0.0,12.3,3
2016-07-31,20.0,11.6,0.4,17.6,51
2016-08-01,16.2,13.1,15.8,21.9,63
2016-08-02,19.7,16.5,2.9,24.1,53
2016-08-03,19.8,15.7,0.3,32.1,51
2016-08-04,19.1,14.6,0.9,24.8,51
2016-08-05,19.6,12.9,1.4,20.8,53
2016-08-06,21.8,13.4,0.0,19.1,3
2016-08-07,19.0,15.8,0.0,28.9,3
2016-08-08,18.6,13.2,0.0,23.5,3
2016-08-09,17.9,10.4,0.0,20.0,3
2016-08-10,17.8,11.0,0.0,14.2,3
2016-08-11,20.0,13.3,0.0,21.6,3
2016-08-12,20.4,15.1,0.0,25.5,3
2016-08-13,21.4,15.0,0.1,22.7,51
2016-08-14,21.1,11.6,0.0,7.7,3
2016-08-15,23.6,12.9,0.0,13.6,3
2016-08-16,24.3,12.1,0.0,13.3,2
2016-08-17,24.7,12.5,0.2,14.4,51
2016-08-18,23.9,15.0,0.3,7.9,51
2016-08-19,20.3,15.4,10.1,28.1,61
2016-08-20,17.8,14.6,9.2,33.3,63
2016-08-21,18.4,14.5,8.6,26.7,61
2016-08-22,20.3,16.5,0.3,24.2,51
2016-08-23,26.5,13.6,0.0,19.4,3
2016-08-24,24.1,14.9,0.9,15.0,53
2016-08-25,24.6,16.1,9.9,11.2,63
2016-08-26,20.7,13.0,0.1,12.7,51
2016-08-27,21.6,12.0,8.5,15.5,61
2016-08-28,19.8,14.9,1.2,12.6,51
2016-08-29,21.4,13.3,0.0,11.9,3
2016-08-30,22.4,11.6,0.0,12.7,3
2016-08-31,20.6,13.7,0.3,20.7,51
2016-09-01,20.2,12.2,0.0,16.2,3
2016-09-02,18.9,14.3,0.7,21.9,51
2016-09-03,18.1,13.6,10.9,28.3,61
2016-09-04,18.8,15.0,0.9,29.7,53
2016-09-05,20.3,15.2,1.9,18.3,53
2016-09-06,22.1,17.6,0.0,11.8,3
2016-09-07,24.5,14.2,0.0,12.8,3
2016-09-08,19.0,15.5,0.4,26.6,51
2016-09-09,21.0,16.3,0.4,30.6,51
2016-09-10,17.6,12.9,5.6,26.3,53
2016-09-11,17.7,9.0,0.0,18.6,3
2016-09-12,22.3,12.8,0.8,26.3,53
2016-09-13,24.3,14.4,5.0,16.8,61
2016-09-14,24.6,17.1,0.0,16.0,3
2016-09-15,24.0,13.4,1.2,14.6,53
2016-09-16,18.4,13.2,5.1,23.7,61
2016-09-17,18.8,11.0,0.0,21.9,3
2016-09-18,19.1,10.0,0.0,13.5,3
2016-09-19,15.9,12.8,2.7,11.6,51
2016-09-20,17.5,12.8,0.4,10.1,51
2016-09-21,19.3,12.8,1.2,16.3,51
2016-09-22,16.6,11.0,0.2,14.0,51
2016-09-23,17.7,9.7,0.0,17.9,3
2016-09-24,19.8,12.1,0.0,32.0,3
2016-09-25,17.0,12.0,6.8,25.3,61
2016-09-26,15.0,11.3,4.4,18.7,61
2016-09-27,18.6,12.6,0.3,21.5,51
2016-09-28,19.1,12.7,0.0,24.2,3
2016-09-29,17.2,12.5,0.8,27.9,51
2016-09-30,15.0,10.5,1.0,21.9,53
2016-10-01,13.8,9.3,4.8,15.3,61
2016-10-02,15.2,7.0,0.0,12.7,3
2016-10-03,17.0,5.6,0.0,14.5,3
2016-10-04,17.1,10.0,0.0,22.7,3
2016-10-05,16.3,10.2,0.0,26.3,1
2016-10-06,13.3,9.7,0.0,23.0,3
2016-10-07,15.2,10.1,0.1,14.2,51
2016-10-08,14.8,9.6,0.0,16.1,3
2016-10-09,14.1,8.0,0.0,15.8,3
2016-10-10,12.6,5.5,0.0,13.7,3
2016-10-11,14.5,6.2,0.0,14.6,2
2016-10-12,14.8,8.6,0.2,20.6,51
2016-10-13,12.4,7.5,0.6,23.2,51
2016-10-14,14.0,8.0,0.2,15.5,51
2016-10-15,15.1,9.3,4.8,14.6,61
2016-10-16,15.7,9.5,10.2,23.8,63
2016-10-17,14.1,10.6,1.2,22.5,53
2016-10-18,12.6,9.0,0.9,23.4,53
2016-10-19,13.5,7.5,0.0,15.0,3
2016-10-20,12.9,6.7,0.0,16.3,3
2016-10-21,12.7,5.2,0.0,9.6,3
2016-10-22,12.1,5.0,0.0,14.1,3
2016-10-23,12.4,5.7,0.0,27.0,3
2016-10-24,10.3,8.5,10.5,19.2,55
2016-10-25,14.1,9.3,2.7,11.0,53
2016-10-26,14.7,8.9,0.0,18.5,3
2016-10-27,13.7,9.2,0.0,22.2,3
2016-10-28,15.0,10.8,0.0,19.2,3
2016-10-29,15.0,11.9,0.0,8.7,3
2016-10-30,14.4,10.4,0.3,10.8,51
2016-10-31,16.9,7.6,0.0,9.2,3
2016-11-01,11.8,6.8,0.0,18.0,3
2016-11-02,10.8,3.7,0.0,11.3,3
2016-11-03,10.4,2.9,0.0,13.4,3
2016-11-04,10.4,4.2,2.7,11.3,53
2016-11-05,8.2,2.1,0.0,23.2,2
2016-11-06,7.7,1.5,0.0,23.3,3
2016-11-07,8.0,2.7,0.0,23.4,2
2016-11-08,7.0,-0.2,5.9,17.8,61
2016-11-09,9.9,6.3,13.9,25.0,63
2016-11-10,10.4,6.0,1.2,21.0,53
2016-11-11,8.8,2.4,0.0,18.1,3
2016-11-12,12.8,7.9,9.4,23.9,63
2016-11-13,10.9,5.9,0.0,16.5,3
2016-11-14,13.0,7.4,0.8,21.2,53
2016-11-15,13.7,12.1,0.0,17.8,3
2016-11-16,12.2,8.3,0.6,27.9,51
2016-11-17,10.7,5.8,1.3,37.1,51
2016-11-18,7.3,3.6,0.2,23.5,51
2016-11-19,6.8,2.9,1.6,18.3,53
2016-11-20,7.0,3.4,17.7,38.2,63
2016-11-21,9.5,3.5,35.6,28.6,71
2016-11-22,7.6,6.0,5.4,11.6,53
2016-11-23,9.0,5.9,0.0,25.0,3
2016-11-24,9.8,6.3,0.0,31.8,3
2016-11-25,9.1,4.8,0.0,24.9,3
2016-11-26,6.9,3.3,0.0,17.1,3
2016-11-27,8.0,4.3,0.0,20.1,3
2016-11-28,7.8,2.1,0.0,16.5,3
2016-11-29,4.3,-1.5,0.0,13.5,2
2016-11-30,3.1,-3.5,0.0,8.6,3
2016-12-01,4.9,-0.8,0.0,8.7,1
2016-12-02,5.4,-1.0,0.0,9.8,3
2016-12-03,6.6,1.8,0.0,18.8,3
2016-12-04,5.3,0.4,0.0,19.0,3
